Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2007,All Causes,All causes,Missouri,54166,837.70
2006,All Causes,All causes,Missouri,54681,859.00
2005,All Causes,All causes,Missouri,54656,873.30
2004,All Causes,All causes,Missouri,53950,872.70
2003,All Causes,All causes,Missouri,55582,907.00
2002,All Causes,All causes,Missouri,55940,922.30
2001,All Causes,All causes,Missouri,54982,913.40
2000,All Causes,All causes,Missouri,54865,920.80
1999,All Causes,All causes,Missouri,55931,945.00
2016,All Causes,All causes,Montana,9905,743.20
2015,All Causes,All causes,Montana,9942,762.70
2014,All Causes,All causes,Montana,9381,732.10
2013,All Causes,All causes,Montana,9511,761.30
2012,All Causes,All causes,Montana,8976,732.40
2011,All Causes,All causes,Montana,9115,760.60
2010,All Causes,All causes,Montana,8827,754.70
2009,All Causes,All causes,Montana,8730,758.00
2008,All Causes,All causes,Montana,8913,788.70
2007,All Causes,All causes,Montana,8624,775.40
2006,All Causes,All causes,Montana,8472,782.20
2005,All Causes,All causes,Montana,8528,807.10
2004,All Causes,All causes,Montana,8094,783.00
2003,All Causes,All causes,Montana,8467,837.60
2002,All Causes,All causes,Montana,8506,854.40
2001,All Causes,All causes,Montana,8265,844.10
2000,All Causes,All causes,Montana,8096,843.30
1999,All Causes,All causes,Montana,8128,857.60
2016,All Causes,All causes,Nebraska,16217,707.00
2015,All Causes,All causes,Nebraska,16740,739.20
2014,All Causes,All causes,Nebraska,15978,718.20
2013,All Causes,All causes,Nebraska,15754,714.70
2012,All Causes,All causes,Nebraska,15659,719.00
2011,All Causes,All causes,Nebraska,15476,719.80
2010,All Causes,All causes,Nebraska,15171,717.80
2009,All Causes,All causes,Nebraska,14810,710.90
2008,All Causes,All causes,Nebraska,15461,751.30
2007,All Causes,All causes,Nebraska,15263,750.40
2006,All Causes,All causes,Nebraska,14899,743.70
2005,All Causes,All causes,Nebraska,14963,757.80
2004,All Causes,All causes,Nebraska,14657,751.90
2003,All Causes,All causes,Nebraska,15465,798.20
2002,All Causes,All causes,Nebraska,15738,820.20
2001,All Causes,All causes,Nebraska,15174,796.60
2000,All Causes,All causes,Nebraska,14992,794.60
1999,All Causes,All causes,Nebraska,15579,830.10
2016,All Causes,All causes,Nevada,23902,762.60
2015,All Causes,All causes,Nevada,22879,757.20
2014,All Causes,All causes,Nevada,21793,749.20
2013,All Causes,All causes,Nevada,21468,769.80
2012,All Causes,All causes,Nevada,20785,774.60
2011,All Causes,All causes,Nevada,20343,789.70
2010,All Causes,All causes,Nevada,19623,795.40
2009,All Causes,All causes,Nevada,19224,794.60
2008,All Causes,All causes,Nevada,19335,828.70
2007,All Causes,All causes,Nevada,18687,822.00
2006,All Causes,All causes,Nevada,18872,864.70
2005,All Causes,All causes,Nevada,19029,904.80
2004,All Causes,All causes,Nevada,17929,887.60
2003,All Causes,All causes,Nevada,17858,927.30
2002,All Causes,All causes,Nevada,16927,922.30
2001,All Causes,All causes,Nevada,16285,923.50
2000,All Causes,All causes,Nevada,15261,918.70
1999,All Causes,All causes,Nevada,15082,935.90
2016,All Causes,All causes,New Hampshire,12203,721.50
2015,All Causes,All causes,New Hampshire,11984,720.60
2014,All Causes,All causes,New Hampshire,11516,706.20
2013,All Causes,All causes,New Hampshire,10897,679.10
2012,All Causes,All causes,New Hampshire,10730,687.50
2011,All Causes,All causes,New Hampshire,10823,710.40
2010,All Causes,All causes,New Hampshire,10201,690.40
2009,All Causes,All causes,New Hampshire,10100,691.60
2008,All Causes,All causes,New Hampshire,10268,715.30
2007,All Causes,All causes,New Hampshire,10303,733.20
2006,All Causes,All causes,New Hampshire,10060,733.70
2005,All Causes,All causes,New Hampshire,10194,766.70
2004,All Causes,All causes,New Hampshire,10111,778.90
2003,All Causes,All causes,New Hampshire,9708,767.30
2002,All Causes,All causes,New Hampshire,9853,796.00
2001,All Causes,All causes,New Hampshire,9815,809.30
2000,All Causes,All causes,New Hampshire,9697,815.50
1999,All Causes,All causes,New Hampshire,9537,815.50
2016,All Causes,All causes,New Jersey,73155,668.50
2015,All Causes,All causes,New Jersey,72271,666.00
2014,All Causes,All causes,New Jersey,71316,665.70
2013,All Causes,All causes,New Jersey,71403,676.40
2012,All Causes,All causes,New Jersey,70534,677.60
2011,All Causes,All causes,New Jersey,70558,690.60
2010,All Causes,All causes,New Jersey,69495,691.10
2009,All Causes,All causes,New Jersey,68277,689.30
2008,All Causes,All causes,New Jersey,70026,718.30
2007,All Causes,All causes,New Jersey,69662,726.90
2006,All Causes,All causes,New Jersey,70356,744.90
2005,All Causes,All causes,New Jersey,71963,772.40
2004,All Causes,All causes,New Jersey,71371,775.80
2003,All Causes,All causes,New Jersey,73689,807.80
2002,All Causes,All causes,New Jersey,74009,821.70
2001,All Causes,All causes,New Jersey,74710,840.30
2000,All Causes,All causes,New Jersey,74800,852.60
1999,All Causes,All causes,New Jersey,73981,853.70
2016,All Causes,All causes,New Mexico,18365,753.40
2015,All Causes,All causes,New Mexico,17685,741.50
2014,All Causes,All causes,New Mexico,17579,749.60
2013,All Causes,All causes,New Mexico,16805,731.80
2012,All Causes,All causes,New Mexico,16710,744.60
2011,All Causes,All causes,New Mexico,16452,748.90
2010,All Causes,All causes,New Mexico,15931,749.00
2009,All Causes,All causes,New Mexico,15643,749.80
2008,All Causes,All causes,New Mexico,16005,788.60
2007,All Causes,All causes,New Mexico,15482,778.60
2006,All Causes,All causes,New Mexico,15296,793.10
2005,All Causes,All causes,New Mexico,14983,800.10
2004,All Causes,All causes,New Mexico,14298,786.70
2003,All Causes,All causes,New Mexico,14805,832.10
2002,All Causes,All causes,New Mexico,14344,823.80
2001,All Causes,All causes,New Mexico,14129,829.50
2000,All Causes,All causes,New Mexico,13425,808.60
1999,All Causes,All causes,New Mexico,13676,842.20
2016,All Causes,All causes,New York,154358,640.70
2015,All Causes,All causes,New York,153628,644.00
2014,All Causes,All causes,New York,149944,636.50
2013,All Causes,All causes,New York,150919,649.30
2012,All Causes,All causes,New York,148991,652.10
2011,All Causes,All causes,New York,149174,665.40
2010,All Causes,All causes,New York,146432,665.50
2009,All Causes,All causes,New York,146475,674.60
2008,All Causes,All causes,New York,148698,693.70
2007,All Causes,All causes,New York,147680,698.90
2006,All Causes,All causes,New York,148806,713.70
2005,All Causes,All causes,New York,152427,738.00
2004,All Causes,All causes,New York,152681,748.40
2003,All Causes,All causes,New York,155877,771.10
2002,All Causes,All causes,New York,158118,791.40
2001,All Causes,All causes,New York,159240,806.60
2000,All Causes,All causes,New York,158203,813.60
1999,All Causes,All causes,New York,159927,833.40
2016,All Causes,All causes,North Carolina,90465,782.40
2015,All Causes,All causes,North Carolina,89133,789.90
2014,All Causes,All causes,North Carolina,85367,775.90
2013,All Causes,All causes,North Carolina,83329,777.60
2012,All Causes,All causes,North Carolina,81925,786.40
2011,All Causes,All causes,North Carolina,79882,790.90
2010,All Causes,All causes,North Carolina,78773,804.90
2009,All Causes,All causes,North Carolina,77117,804.30
2008,All Causes,All causes,North Carolina,77283,828.10
2007,All Causes,All causes,North Carolina,76046,838.50
2006,All Causes,All causes,North Carolina,74716,849.30
2005,All Causes,All causes,North Carolina,74638,881.30
2004,All Causes,All causes,North Carolina,72384,876.10
2003,All Causes,All causes,North Carolina,73459,909.00
2002,All Causes,All causes,North Carolina,72027,912.60
2001,All Causes,All causes,North Carolina,70934,917.10
2000,All Causes,All causes,North Carolina,71935,952.70
1999,All Causes,All causes,North Carolina,69600,933.00
2016,All Causes,All causes,North Dakota,6242,688.40
2015,All Causes,All causes,North Dakota,6223,696.80
2014,All Causes,All causes,North Dakota,6184,692.70
2013,All Causes,All causes,North Dakota,6233,709.70
2012,All Causes,All causes,North Dakota,6038,701.20
2011,All Causes,All causes,North Dakota,5965,697.40
2010,All Causes,All causes,North Dakota,5944,704.30
2009,All Causes,All causes,North Dakota,5914,712.70
2008,All Causes,All causes,North Dakota,5871,713.30
2007,All Causes,All causes,North Dakota,5561,680.40
2006,All Causes,All causes,North Dakota,5868,724.40
2005,All Causes,All causes,North Dakota,5744,716.30
2004,All Causes,All causes,North Dakota,5601,702.20
2003,All Causes,All causes,North Dakota,6090,776.10
2002,All Causes,All causes,North Dakota,5892,755.50
2001,All Causes,All causes,North Dakota,6048,780.20
2000,All Causes,All causes,North Dakota,5856,761.80
1999,All Causes,All causes,North Dakota,6103,796.80
2016,All Causes,All causes,Ohio,119572,832.30
2015,All Causes,All causes,Ohio,118188,828.40
2014,All Causes,All causes,Ohio,114509,810.00
2013,All Causes,All causes,Ohio,113258,811.20
2012,All Causes,All causes,Ohio,112498,817.90
2011,All Causes,All causes,Ohio,111427,821.80
2010,All Causes,All causes,Ohio,108711,815.70
2009,All Causes,All causes,Ohio,107156,814.50
2008,All Causes,All causes,Ohio,109767,844.30
2007,All Causes,All causes,Ohio,106534,831.10
2006,All Causes,All causes,Ohio,106825,846.60
2005,All Causes,All causes,Ohio,109031,879.10
2004,All Causes,All causes,Ohio,106288,867.10
2003,All Causes,All causes,Ohio,109110,898.50
2002,All Causes,All causes,Ohio,109766,916.70
2001,All Causes,All causes,Ohio,108027,912.40
2000,All Causes,All causes,Ohio,108125,923.50
1999,All Causes,All causes,Ohio,108517,934.00
2016,All Causes,All causes,Oklahoma,39276,888.40
2015,All Causes,All causes,Oklahoma,39422,904.30
2014,All Causes,All causes,Oklahoma,38464,897.50
2013,All Causes,All causes,Oklahoma,38384,910.70
2012,All Causes,All causes,Oklahoma,36870,891.50
2011,All Causes,All causes,Oklahoma,37175,910.90
2010,All Causes,All causes,Oklahoma,36529,915.50
2009,All Causes,All causes,Oklahoma,35601,903.80
2008,All Causes,All causes,Oklahoma,37014,956.50
2007,All Causes,All causes,Oklahoma,36032,945.10
2006,All Causes,All causes,Oklahoma,35427,942.50
2005,All Causes,All causes,Oklahoma,36180,981.40
2004,All Causes,All causes,Oklahoma,34483,945.60
2003,All Causes,All causes,Oklahoma,35721,986.50
2002,All Causes,All causes,Oklahoma,35502,986.40
2001,All Causes,All causes,Oklahoma,34682,968.50
2000,All Causes,All causes,Oklahoma,35079,983.00
1999,All Causes,All causes,Oklahoma,34700,979.00
2016,All Causes,All causes,Oregon,35778,705.90
2015,All Causes,All causes,Oregon,35705,722.30
2014,All Causes,All causes,Oregon,34151,706.70
2013,All Causes,All causes,Oregon,33939,717.50
2012,All Causes,All causes,Oregon,32759,706.60
2011,All Causes,All causes,Oregon,32788,724.10
2010,All Causes,All causes,Oregon,31890,723.10
2009,All Causes,All causes,Oregon,31636,728.40
2008,All Causes,All causes,Oregon,31967,753.20
2007,All Causes,All causes,Oregon,31403,756.00
2006,All Causes,All causes,Oregon,31380,773.30
2005,All Causes,All causes,Oregon,31091,787.60
2004,All Causes,All causes,Oregon,30313,786.40
2003,All Causes,All causes,Oregon,30912,816.90
2002,All Causes,All causes,Oregon,31119,839.60
2001,All Causes,All causes,Oregon,30158,830.50
2000,All Causes,All causes,Oregon,29552,830.90
1999,All Causes,All causes,Oregon,29422,837.60
2016,All Causes,All causes,Pennsylvania,133040,770.10
2015,All Causes,All causes,Pennsylvania,132598,768.30
2014,All Causes,All causes,Pennsylvania,128434,750.20
2013,All Causes,All causes,Pennsylvania,129123,761.30
2012,All Causes,All causes,Pennsylvania,126981,759.20
2011,All Causes,All causes,Pennsylvania,128237,776.00
2010,All Causes,All causes,Pennsylvania,124596,765.90
2009,All Causes,All causes,Pennsylvania,124780,775.30
2008,All Causes,All causes,Pennsylvania,127462,799.10
2007,All Causes,All causes,Pennsylvania,125104,793.20
2006,All Causes,All causes,Pennsylvania,125539,808.40
2005,All Causes,All causes,Pennsylvania,129532,844.40
2004,All Causes,All causes,Pennsylvania,127640,841.30
2003,All Causes,All causes,Pennsylvania,129769,860.80
2002,All Causes,All causes,Pennsylvania,130223,874.10
2001,All Causes,All causes,Pennsylvania,129729,878.50
2000,All Causes,All causes,Pennsylvania,130813,891.90
1999,All Causes,All causes,Pennsylvania,130283,896.40
2016,All Causes,All causes,Rhode Island,9735,690.10
2015,All Causes,All causes,Rhode Island,10163,721.90
2014,All Causes,All causes,Rhode Island,9770,700.90
2013,All Causes,All causes,Rhode Island,9792,709.60
2012,All Causes,All causes,Rhode Island,9354,686.50
2011,All Causes,All causes,Rhode Island,9581,707.30
2010,All Causes,All causes,Rhode Island,9579,721.70
2009,All Causes,All causes,Rhode Island,9395,711.00
2008,All Causes,All causes,Rhode Island,9738,742.90
2007,All Causes,All causes,Rhode Island,9723,747.20
2006,All Causes,All causes,Rhode Island,9690,749.10
2005,All Causes,All causes,Rhode Island,10007,781.20
2004,All Causes,All causes,Rhode Island,9769,766.00
2003,All Causes,All causes,Rhode Island,10039,798.70
2002,All Causes,All causes,Rhode Island,10246,823.00
2001,All Causes,All causes,Rhode Island,10021,816.90
2000,All Causes,All causes,Rhode Island,10027,823.70
1999,All Causes,All causes,Rhode Island,9708,807.50
2016,All Causes,All causes,South Carolina,48130,829.80
2015,All Causes,All causes,South Carolina,47198,840.00
2014,All Causes,All causes,South Carolina,45454,829.10
2013,All Causes,All causes,South Carolina,44582,837.80
2012,All Causes,All causes,South Carolina,43198,835.20
2011,All Causes,All causes,South Carolina,42072,839.50
2010,All Causes,All causes,South Carolina,41614,854.80
2009,All Causes,All causes,South Carolina,40449,846.90
2008,All Causes,All causes,South Carolina,40289,867.00
2007,All Causes,All causes,South Carolina,39439,873.90
2006,All Causes,All causes,South Carolina,38761,886.80
2005,All Causes,All causes,South Carolina,38707,920.90
2004,All Causes,All causes,South Carolina,37276,909.50
2003,All Causes,All causes,South Carolina,38112,952.70
2002,All Causes,All causes,South Carolina,37736,964.30
2001,All Causes,All causes,South Carolina,36612,949.60
2000,All Causes,All causes,South Carolina,36948,980.20
1999,All Causes,All causes,South Carolina,36053,973.50
2016,All Causes,All causes,South Dakota,7845,719.50
2015,All Causes,All causes,South Dakota,7731,715.40
2014,All Causes,All causes,South Dakota,7507,710.40
2013,All Causes,All causes,South Dakota,7099,679.30
2012,All Causes,All causes,South Dakota,7333,712.30
2011,All Causes,All causes,South Dakota,7314,720.60
2010,All Causes,All causes,South Dakota,7100,715.10
2009,All Causes,All causes,South Dakota,6923,706.20
2008,All Causes,All causes,South Dakota,7083,731.90
2007,All Causes,All causes,South Dakota,6826,712.90
2006,All Causes,All causes,South Dakota,7084,752.50
2005,All Causes,All causes,South Dakota,7086,770.70
2004,All Causes,All causes,South Dakota,6833,752.40
2003,All Causes,All causes,South Dakota,7132,796.60
2002,All Causes,All causes,South Dakota,6898,778.60
2001,All Causes,All causes,South Dakota,6923,790.00
2000,All Causes,All causes,South Dakota,7021,805.70
1999,All Causes,All causes,South Dakota,6953,808.40
2016,All Causes,All causes,Tennessee,67857,886.30
2015,All Causes,All causes,Tennessee,66570,886.40
2014,All Causes,All causes,Tennessee,64661,880.00
2013,All Causes,All causes,Tennessee,63406,881.10
2012,All Causes,All causes,Tennessee,61956,880.60
2011,All Causes,All causes,Tennessee,60541,879.00
2010,All Causes,All causes,Tennessee,59578,890.80
2009,All Causes,All causes,Tennessee,58288,885.60
2008,All Causes,All causes,Tennessee,58820,913.40
2007,All Causes,All causes,Tennessee,57087,905.40
2006,All Causes,All causes,Tennessee,56838,921.20
2005,All Causes,All causes,Tennessee,57260,956.60
2004,All Causes,All causes,Tennessee,55829,952.80
2003,All Causes,All causes,Tennessee,57313,994.00
2002,All Causes,All causes,Tennessee,56606,995.30
2001,All Causes,All causes,Tennessee,55151,979.50
2000,All Causes,All causes,Tennessee,55246,996.90
1999,All Causes,All causes,Tennessee,53765,980.40
2016,All Causes,All causes,Texas,191966,730.60
2015,All Causes,All causes,Texas,189654,745.00
2014,All Causes,All causes,Texas,183912,745.30
2013,All Causes,All causes,Texas,179183,751.60
2012,All Causes,All causes,Texas,174187,753.30
2011,All Causes,All causes,Texas,168640,751.60
2010,All Causes,All causes,Texas,166527,772.30
2009,All Causes,All causes,Texas,163249,772.10
2008,All Causes,All causes,Texas,164914,803.60
2007,All Causes,All causes,Texas,160548,803.10
2006,All Causes,All causes,Texas,157150,807.70
2005,All Causes,All causes,Texas,156457,832.10
2004,All Causes,All causes,Texas,152870,835.90
2003,All Causes,All causes,Texas,154870,865.10
2002,All Causes,All causes,Texas,155524,888.40
2001,All Causes,All causes,Texas,152779,888.90
2000,All Causes,All causes,Texas,149939,891.00
1999,All Causes,All causes,Texas,146858,886.60
2016,All Causes,All causes,United States,2319475,616.00
2015,All Causes,All causes,United States,2712630,733.10
2014,All Causes,All causes,United States,2626418,724.60
2013,All Causes,All causes,United States,2596993,731.90
2012,All Causes,All causes,United States,2543279,732.80
